isbn,publication_year,category,book_name,author,price_in_euros,publisher,published_country,language,no_of_pages
9781787477766,2022,crime,the coldest case,Martin Walker,6.99,Quercus Publishing,England,English,339.0
9781838856199,2021,crime,laidlaw,McIlvanney William,8.21,Canongate Books,Scotland,English,300.0
9781848663374,2016,crime,the woman in blue,Elly Griffiths,6.3,Quercus Publishing,England,English,358.0
9781786482129,2016,crime,the janus stone,Elly Griffiths,6.3,Quercus Publishing,England,English,327.0
9781409176992,2021,crime,a song for the dark times,Ian Rankin,7.99,Orion,England,English,379.0
9780751579956,2021,crime,troubled blood,Galbraith Robert,9.26,"Little, Brown",England,English,1073.0
9780008310240,2018,crime,4.50 from paddington,Agatha Christie,11.99,HarperCollins Publishers,England,English,288.0
9781409172789,2017,crime,the black echo,Connelly Michael,6.3,Orion,England,English,456.0
9780751572872,2019,crime,lethal white,Galbraith Robert,6.99,"Little, Brown",England,English,776.0
9781529386622,2021,crime,kingdom of the blind,Louise Penny,6.99,Hodder & Stoughton,England,English,470.0
9780141393506,2014,crime,the grand banks cafe,Georges Simenon,7.58,Penguin Books Ltd,England,English,160.0
9780571367795,2021,crime,the feast,Kennedy Margaret,8.75,Faber & Faber,England,English,448.0
9781408889534,2021,crime,the devil and the dark water,Stuart Turton,8.2,Bloomsbury Publishing (UK),England,English,552.0
9780241505427,2021,crime,the ipcress file,Deighton Len,8.99,Penguin Books Ltd,England,English,272.0
9781800262140,2022,crime,the wraithbone phoenix,Alec Worley,8.67,Warhammer Crime,England,English,336.0
9781472261403,2021,crime,american dirt,Cummins Jeanine,7.99,Headline Publishing Group,England,English,457.0
9780552777018,2017,crime,different class,Harris Joanne,9.26,Transworld,England,English,509.0
9781473222434,2018,crime,the furthest station,Aaronovitch Ben,4.59,Orion,England,English,118.0
9781804360064,2022,crime,stay awake,Goldin Megan,5.37,Canelo,England,English,336.0
9781405930208,2018,crime,beartown,Backman Fredrik,8.67,Penguin Books Ltd,United Kingdom,English,483.0
9781846976063,2022,crime,animal farm,George Orwell,4.59,Birlinn Ltd,Scotland,English,128.0
9781529112344,2021,crime,death in her hands,Moshfegh Ottessa,8.99,Random House,England,English,258.0
9781783787852,2021,crime,ghost wall,Moss Sarah,7.66,Granta Publications,England,English,152.0
9780008446086,2021,crime,the dinner guest,B P Walter,7.99,HarperCollins Publishers,England,English,404.0
9781509882830,2021,crime,the glass hotel,Emily John Mandel St,7.99,Pan Macmillan,England,English,301.0
9781803362113,2022,crime,if we were villains,L M Rio,16.71,Titan Books,England,English,432.0
9781782277743,2022,crime,the local,Hartstone Joey,10.99,Pushkin Press,England,English,320.0
9781399803090,2022,crime,joe country,Herron Mick,6.99,John Murray Press,England,English,352.0
9781399803083,2022,crime,london rules,Herron Mick,7.99,John Murray Press,England,English,352.0
9780857308221,2022,crime,stargazer,Laurie Petrou,9.26,Crime & Mystery Club,England,English,320.0
9781409192459,2022,crime,her last request,Hannah Mari,7.48,Orion,England,English,404.0
9781409188506,2022,crime,cat & mouse,Arlidge J M,10.54,Orion,England,English,500.0
9780593436691,2022,crime,the hacienda,Caas Isabel,15.99,Penguin Random House Group,New York (State),English,345.0
9781473621305,2016,crime,unnatural death,Dorothy L Sayers,8.52,Hodder & Stoughton,England,English,299.0
9781913393199,2021,crime,case study,Burnet Graeme Macrae,12.72,Saraband,England,English,278.0
9781473224353,2021,crime,what abigail did that summer,Aaronovitch Ben,6.38,Orion,England,English,196.0
9781800329263,2022,crime,the girl who left,Blackhurst Jenny,5.37,Canelo,England,English,320.0
9781782275008,2019,crime,the honjin murders,Seishi Yokomizo,6.99,Pushkin Press,England,English,192.0
9781399803069,2022,crime,dead lions,Herron Mick,7.99,John Murray Press,England,English,336.0
9781399803298,2022,crime,real tigers,Herron Mick,7.99,John Murray Press,England,English,368.0
9781399803076,2022,crime,spook street,Herron Mick,7.99,John Murray Press,England,English,352.0
9781529419450,2021,crime,the chess men,May Peter,7.99,Quercus Publishing,England,English,386.0
9781529409673,2022,crime,the locked room,Elly Griffiths,7.99,Quercus Publishing,England,English,399.0
9780008123208,2015,crime,and then there were none,Agatha Christie,6.99,HarperCollins Publishers,England,English,250.0
9781472273543,2022,crime,bride price,Barbara Nadel,9.26,Headline Publishing Group,England,English,386.0
9781529043327,2021,crime,the whole truth,Baldacci David,7.99,Pan Macmillan,England,English,549.0
9780751579499,2022,crime,the chancellor's secret,Gregory Susanna,9.26,"Little, Brown",England,English,404.0
9780571350773,2019,crime,cover her face,D James P,6.99,Faber & Faber,England,English,269.0
9780751581577,2022,crime,lying beside you,Michael Robotham,13.99,"Little, Brown",England,English,390.0
9780349117546,2005,crime,shantaram,David Gregory Roberts,9.45,"Little, Brown",England,English,936.0
9781804540558,2022,crime,winter work,Dan Fesperman,13.99,Head of Zeus,England,English,337.0
9781398500464,2022,crime,enemy at the gates,Kyle Mills,7.48,Simon & Schuster UK,England,English,340.0
9781529039504,2022,crime,the club,Ellery Lloyd,11.44,Pan Macmillan,England,English,335.0
9781444720723,2007,crime,the shining,King Stephen,8.52,Hodder & Stoughton,England,English,497.0
9781529425253,2022,crime,the enigma of room 622,Dicker Jol,15.99,Quercus Publishing,England,English,567.0
9780099288473,1998,crime,the woman in black,Hill Susan,8.99,Random House,England,English,160.0
9781789546583,2022,crime,robert ludlum's the bourne treachery,Brian Freeman,7.78,Head of Zeus,England,English,417.0
9780241487099,2021,crime,the strangers in the house,Georges Simenon,7.42,Penguin Books Ltd,England,English,304.0
9781786493729,2022,crime,the recruit,Alan Drew,11.99,Atlantic Books,England,English,400.0
9780099577140,2013,crime,picnic at hanging rock,Joan Lindsay Weigall,7.99,Random House,England,English,196.0
9781471188923,2021,crime,the bone code,Kathy Reichs,7.48,Simon & Schuster UK,England,English,353.0
9781786495983,2019,crime,"my sister, the serial killer",Braithwaite Oyinkan,8.21,Atlantic Books,England,English,272.0
9780099282877,2015,crime,the talented mr ripley,Highsmith Patricia,7.42,Random House,England,English,248.0
9781788165693,2022,crime,black lake manor,Guy Morpuss,12.99,Profile,England,English,400.0
9780751577105,2022,crime,the last party,Clare Mackintosh,11.63,"Little, Brown",England,English,435.0
9781444720716,2007,crime,misery,King Stephen,8.52,Hodder & Stoughton,England,English,369.0
9781405297752,2020,crime,"good girl, bad blood",Holly Jackson,7.99,HarperCollins Publishers,England,English,412.0
9781444708141,2007,crime,salem's lot,King Stephen,9.45,Hodder & Stoughton,England,English,751.0
9781800327306,2022,crime,old bones lie,Marion Todd,7.99,Canelo,England,English,336.0
9780349006574,2015,crime,rebecca,Daphne Du Maurier,7.99,"Little, Brown",England,English,428.0
9780141198286,2011,crime,call for the dead,Carr John Le,7.99,Penguin Books Ltd,England,English,149.0
9781784700447,2020,crime,the memory police,Ogawa Yoko,8.99,Random House,England,English,274.0
9780241520949,2022,crime,"wrong place, wrong time",Gillian McAllister,12.53,Penguin Books Ltd,United Kingdom,English,401.0
9780008346959,2022,crime,plain bad heroines,Danforth Emily M,8.64,HarperCollins Publishers,England,English,623.0
9781529054170,2022,crime,the christie affair,Gramont Nina de,12.5,Pan Macmillan,England,English,368.0
9780008484477,2022,crime,counterfeit,Chen Kirstin,11.99,HarperCollins Publishers,England,English,300.0
9781529077155,2022,crime,american psycho,Bret Easton Ellis,8.39,Pan Macmillan,England,English,400.0
9781471189944,2022,crime,devil's table,Kate Rhodes,7.48,Simon & Schuster UK,England,English,389.0
9781844080403,2003,crime,my cousin rachel,Daphne Du Maurier,7.99,"Little, Brown",England,English,335.0
9780241961001,2015,crime,the peripheral,Gibson William,8.5,Penguin Books Ltd,United Kingdom,English,484.0
9780241396384,2022,crime,a legacy of spies,Carr John Le,12.53,Penguin Books Ltd,England,English,368.0
9780751549256,2014,crime,the cuckoo's calling,Galbraith Robert,8.52,"Little, Brown",England,English,550.0
9781781620601,2022,crime,hawk mountain,Conner Habib,11.99,Transworld,Ireland,English,320.0
9781409181637,2019,crime,the silent patient,Alex Michaelides,7.99,Orion,England,English,342.0
9781785030253,2018,crime,artemis,Andy Weir,8.5,Random House,England,English,305.0
9781529083224,2021,crime,the fell,Moss Sarah,11.44,Pan Macmillan,England,English,181.0
9781783785698,2021,crime,earthlings,Murata Sayaka,8.21,Granta Publications,England,English,247.0
9781914585203,2022,crime,night shadows,Bjrg Eva gisdttir,7.99,Orenda Books,England,English,341.0
9781788169622,2022,crime,the essex serpent,Perry Sarah,8.41,Profile,England,English,448.0
9781534323025,2022,crime,pulp,Brubaker Ed,26.4,"Diamond Comic Distributors, Inc.",California,English,256.0
9781787632462,2022,crime,yesterday's spy,Bradby Tom,13.99,Transworld,England,English,371.0
9781787635081,2022,crime,this is the night they come for you,Goddard Robert,15.99,Transworld,England,English,405.0
9781800810631,2022,crime,murder by the seaside,Cecily Gayford,7.58,Profile,England,English,304.0
9781788165938,2022,crime,black drop,Leonora Nattrass,8.67,Profile,England,English,352.0
9781529060980,2022,crime,out of her depth,Barber Lizzy,8.67,Pan Macmillan,England,English,432.0
9780141191447,2009,crime,the haunting of hill house,Jackson Shirley,7.99,Penguin Books Ltd,United Kingdom,English,246.0
9781628974027,2022,crime,deer,Carrera Dashiel,12.22,Deep Vellum Publishing,Illinois,English,142.0
9780751578447,2020,crime,one minute out,Greaney Mark,8.67,"Little, Brown",England,English,493.0
9780008328962,2020,crime,midwinter murder,Agatha Christie,11.99,HarperCollins Publishers,England,English,256.0
9780099536833,2009,crime,the franchise affair,Josephine Tey,7.58,Random House,England,English,288.0
9781982114442,2020,crime,the shadows of foxworth,Andrews C V,8.76,Gallery Books,New York (State),English,320.0
9781784701468,2016,crime,eileen,Moshfegh Ottessa,8.18,Random House,England,English,260.0
9781529341102,2022,crime,the lost man of bombay,Khan Vaseem,16.79,Hodder & Stoughton,England,English,367.0
9780008222741,2022,crime,heat 2,Mann Michael,18.99,HarperCollins Publishers,England,English,400.0
9781914198335,2022,crime,a helping hand,Celia Dale,9.26,Daunt Books,England,English,224.0
9781409157403,2015,crime,the reversal,Connelly Michael,7.99,Orion,England,English,485.0
9780749028084,2022,crime,a devon night's death,Austin Stephanie,8.67,Allison & Busby,England,English,343.0
9781409117025,2009,crime,tell no one,Coben Harlan,6.3,Orion,England,English,352.0
9781784297022,2018,crime,the vanishing box,Elly Griffiths,5.69,Quercus Publishing,England,English,357.0
9780749028329,2022,crime,a sunlit weapon,Jacqueline Winspear,8.67,Allison & Busby,England,English,411.0
9780749009311,2019,crime,railway to the grave,Edward Marston,8.67,Allison & Busby,England,English,348.0
9780143119524,2011,crime,death at the château bremont,L Longworth M,12.51,Penguin Random House Group,New York (State),English,311.0
9781409193081,2022,crime,daphne,Josh Malerman,14.16,Orion,England,English,272.0
9780340995747,2011,crime,the attenbury emeralds,Jill Paton Walsh,8.29,Hodder & Stoughton,England,English,338.0
9781838856212,2021,crime,strange loyalties,McIlvanney William,8.21,Canongate Books,Scotland,English,376.0
9780340924792,2009,crime,the likeness,French Tana,6.3,Hodder & Stoughton,England,English,696.0
9780061711862,2018,crime,new york dead,Stuart Woods,8.52,HarperCollins,United States,English,400.0
9781838774318,2021,crime,the windsor knot,Bennett J S,8.5,Bonnier Publishing Fiction,England,English,324.0
9780008328955,2019,crime,hercule poirot's christmas,Agatha Christie,11.99,HarperCollins Publishers,England,English,272.0
9781857152999,2006,crime,the name of the rose,Eco Umberto,11.63,Everyman,New York (State),English,560.0
9781782274735,2018,crime,odessa stories,Babel I,8.57,Steerforth Press,England,English,192.0
9780008340919,2021,crime,the castaways,Clarke Lucy,7.99,HarperCollins Publishers,England,English,389.0
9781846971983,2011,crime,the thirty-nine steps,Buchan John,6.66,Birlinn Ltd,Scotland,English,112.0
9781782068471,2017,crime,the black friar,MacLean Shona,6.99,Quercus Publishing,England,English,456.0
9780141393520,2014,crime,the dancer at the gai-moulin,Georges Simenon,7.58,Penguin Books Ltd,England,English,152.0
9780241956328,2011,crime,the lady in the lake,Chandler Raymond,6.3,Penguin Books Ltd,England,English,283.0
9781405298605,2021,crime,as good as dead,Holly Jackson,7.99,HarperCollins Publishers,England,English,565.0
9780751540031,2011,crime,from the dead,Billingham Mark,5.69,"Little, Brown",England,English,470.0
9781781086537,2018,crime,the thirteenth floor. vol. 01,John Wagner,9.56,Rebellion,England,English,171.0
9781509851386,2021,crime,turn a blind eye,Archer Jeffrey,7.99,Pan Macmillan,England,English,364.0
9781974724208,2022,crime,yakuza lover. 6,Mino Nozomi,7.99,VIZ Media LLC,California,English,168.0
9780099466482,2004,crime,wilt on high,Sharpe Tom,8.67,Random House,England,English,348.0
9781529065626,2021,crime,dead man's blues,Celestin Ray,7.99,Pan Macmillan,England,English,483.0
9780008322069,2021,crime,1984,George Orwell,4.49,HarperCollins Publishers,England,English,384.0
9780349144801,2022,crime,the joy and light bus company,Alexander McCall Smith,7.99,"Little, Brown",England,English,230.0
9780712354806,2022,crime,the seat of the scornful,Carr Dickson John,8.18,British Library Publishing,England,English,240.0
9781912916733,2022,crime,midsummer murder,Clifford Witting,9.26,Galileo Publishing,England,English,256.0
9781639100071,2022,crime,a botanist's guide to parties and poisons,Kate Khavari,20.99,Penguin Random House Group,New York (State),English,304.0
9781473621329,1982,crime,lord peter views the body,Dorothy L Sayers,8.52,Hodder & Stoughton,England,English,352.0
9781473621336,1968,crime,strong poison,Dorothy L Sayers,8.52,Hodder & Stoughton,England,English,304.0
9781473621404,2016,crime,gaudy night,Dorothy L Sayers,8.52,Hodder & Stoughton,England,English,564.0
9781473699526,2022,crime,while she sleeps,Arlene Hunt,10.99,Hachette Ireland,Ireland,English,384.0
9780099536598,2009,crime,death in a strange country,Donna Leon,8.5,Random House,England,English,384.0
9781788540124,2019,crime,the psychology of time travel,Kate Mascarenhas,6.68,Head of Zeus,England,English,358.0
9780140439076,2001,crime,the sign of four,Arthur Conan Doyle,6.26,Penguin Books Ltd,England,English,128.0
9780349016948,2022,crime,trespass,Clare Clark,12.73,"Little, Brown",England,English,336.0
9781473647084,2019,crime,reconstruction,Herron Mick,8.52,John Murray Press,England,English,360.0
9780007439119,2016,crime,roseanna,Maj Sjwall,7.99,HarperCollins Publishers,England,English,245.0
9781473621206,1962,crime,clouds of witness,Dorothy L Sayers,8.52,Hodder & Stoughton,England,English,320.0
9781473621367,2016,crime,have his carcase,Dorothy L Sayers,8.52,Hodder & Stoughton,England,English,480.0
9781473621251,2016,crime,whose body?,Dorothy L Sayers,7.43,Hodder & Stoughton,England,English,206.0
9781473621411,2016,crime,busman's honeymoon,Dorothy L Sayers,8.52,Hodder & Stoughton,England,English,464.0
9781473621374,2016,crime,hangman's holiday,Dorothy L Sayers,7.43,Hodder & Stoughton,England,English,244.0
9781473621312,2016,crime,the unpleasantness at the bellona club,Dorothy L Sayers,7.43,Hodder & Stoughton,England,English,288.0
9781473621350,2016,crime,five red herrings,Dorothy L Sayers,8.52,Hodder & Stoughton,England,English,384.0
9780141198873,2012,crime,the moonstone,Collins Wilkie,7.42,Penguin Books Ltd,England,English,621.0
9780593436950,2022,crime,a good dog's guide to murder,Davis Krista,7.99,Penguin Random House Group,New York (State),English,304.0
9781529124323,2022,crime,the twist of a knife,Anthony Horowitz,15.58,Random House,England,English,373.0
9781473621381,2016,crime,murder must advertise,Dorothy L Sayers,8.52,Hodder & Stoughton,England,English,400.0
9781472134462,2022,crime,murder at mount ephraim,Julie Wassmer,8.52,"Little, Brown",England,English,320.0
9781529391749,2022,crime,the furies,Connolly John,14.37,Hodder & Stoughton,England,English,469.0
9780141196374,2011,crime,a murder of quality,Carr John Le,7.99,Penguin Books Ltd,England,English,176.0
9781399700573,2022,crime,the house across the lake,Riley Sager,14.37,Hodder & Stoughton,England,English,349.0
